name,time_ns
s000_run_timed,262009018
s000_run_timed,272574870
s000_run_timed,267503519
s000_run_timed,267455051
s000_run_timed,267270613
s000_run_timed,267225741
s000_run_timed,267234101
s000_run_timed,266948137
s000_run_timed,266719914
s000_run_timed,266840114
s000_run_timed,266631659
base_s000,266584668
base_s000,266494859
base_s000,266389232
base_s000,266406846
base_s000,266303456
base_s000,266034118
base_s000,266080495
base_s000,265839031
base_s000,265859382
base_s000,265813558
s111_run_timed,185397706
s111_run_timed,185210186
s111_run_timed,185337391
s111_run_timed,185240116
s111_run_timed,185056899
s111_run_timed,185124265
s111_run_timed,185131440
s111_run_timed,185026460
s111_run_timed,184978604
s111_run_timed,184982806
s111_run_timed,184984205
base_s111,184915376
base_s111,184956563
base_s111,184866598
base_s111,184957461
base_s111,184967814
base_s111,184792880
base_s111,184853305
base_s111,184774116
base_s111,184775951
base_s111,185044426
s1111_run_timed,222914820
s1111_run_timed,222574001
s1111_run_timed,222587595
s1111_run_timed,222370477
s1111_run_timed,222223001
s1111_run_timed,222269219
s1111_run_timed,222455336
s1111_run_timed,222514207
s1111_run_timed,222382397
s1111_run_timed,222488109
s1111_run_timed,222290594
base_s1111,222271801
base_s1111,222194459
base_s1111,222222055
base_s1111,222192109
base_s1111,222140867
base_s1111,222277015
base_s1111,222116037
base_s1111,222112110
base_s1111,222153512
base_s1111,222144686
s112_run_timed,314337096
s112_run_timed,314281422
s112_run_timed,314884852
s112_run_timed,313850362
s112_run_timed,314197588
s112_run_timed,313929931
s112_run_timed,313978846
s112_run_timed,314247448
s112_run_timed,313965813
s112_run_timed,313691635
s112_run_timed,313993559
base_s112,314214344
base_s112,314163471
base_s112,313581562
base_s112,313860421
base_s112,313525723
base_s112,313554458
base_s112,313619932
base_s112,313772104
base_s112,313579424
base_s112,313529387
s1112_run_timed,281528585
s1112_run_timed,280921978
s1112_run_timed,280518346
s1112_run_timed,280694212
s1112_run_timed,280507851
s1112_run_timed,280309843
s1112_run_timed,279929011
s1112_run_timed,281283253
s1112_run_timed,280964648
s1112_run_timed,280887344
s1112_run_timed,280656924
base_s1112,280578279
base_s1112,280494019
base_s1112,280432314
base_s1112,280124716
base_s1112,280185942
base_s1112,280060120
base_s1112,279764389
base_s1112,279892559
base_s1112,280025707
base_s1112,279825712
s113_run_timed,373191956
s113_run_timed,372842494
s113_run_timed,372896702
s113_run_timed,372215559
s113_run_timed,372054614
s113_run_timed,371811635
s113_run_timed,371517134
s113_run_timed,371384987
s113_run_timed,370978919
s113_run_timed,371144999
s113_run_timed,370619275
base_s113,370491920
base_s113,370421832
base_s113,370305583
base_s113,370135514
base_s113,371118777
base_s113,369932036
base_s113,369531199
